2781,"le membra mie di là, ma son qui meco",col sangue suo e con le sue giunture. ,Quinci sù vo per non esser più cieco;,11,11,11
2782,"donna è di sopra che m'acquista grazia,",per che 'l mortal per vostro mondo reco. ,Ma se la vostra maggior voglia sazia,11,11,11
2783,"tosto divegna, sì che 'l ciel v'alberghi","ch'è pien d'amore e più ampio si spazia, ","ditemi, acciò ch'ancor carte ne verghi,",11,11,11
2784,"chi siete voi, e chi è quella turba","che se ne va di retro a' vostri terghi"". ",Non altrimenti stupido si turba,11,11,11
2785,"lo montanaro, e rimirando ammuta,","quando rozzo e salvatico s'inurba, ",che ciascun'ombra fece in sua paruta;,11,11,11
2786,"ma poi che furon di stupore scarche,","lo qual ne li alti cuor tosto s'attuta, ","""Beato te, che de le nostre marche"",",11,11,11
2787,"ricominciò colei che pria m'inchiese,","""per morir meglio, esperienza imbarche! ","La gente che non vien con noi, offese",11,11,11
2788,"di ciò per che già Cesar, triunfando,","""Regina"" contra sè chiamar s'intese: ","però si parton ""Soddoma"" gridando,",11,11,11
2789,"rimproverando a sè com' hai udito,",e aiutan l'arsura vergognando. ,Nostro peccato fu ermafrodito;,11,11,11
2790,"ma perchè non servammo umana legge,","seguendo come bestie l'appetito, ","in obbrobrio di noi, per noi si legge,",11,11,11
2791,"quando partinci, il nome di colei",che s'imbestiò ne le 'mbestiate schegge. ,Or sai nostri atti e di che fummo rei:,11,11,11
2792,"se forse a nome vuo' saper chi semo,","tempo non è di dire, e non saprei. ",Farotti ben di me volere scemo:,11,11,11
2793,"son Guido Guinizzelli, e già mi purgo","per ben dolermi prima ch'a lo stremo"". ",Quali ne la tristizia di Ligurgo,11,11,11
2794,"si fer due figli a riveder la madre,","tal mi fec'io, ma non a tanto insurgo, ",quand'io odo nomar sè stesso il padre,11,11,11
2795,mio e de li altri miei miglior che mai,rime d'amor usar dolci e leggiadre; ,e sanza udire e dir pensoso andai,11,11,11
2796,"lunga fiata rimirando lui,","nè, per lo foco, in là più m'appressai. ","Poi che di riguardar pasciuto fui,",11,11,11
2797,tutto m'offersi pronto al suo servigio,con l'affermar che fa credere altrui. ,"Ed elli a me: ""Tu lasci tal vestigio,",11,11,11
2798,"per quel ch'i' odo, in me, e tanto chiaro,",che Letè nol può tòrre nè far bigio. ,"Ma se le tue parole or ver giuraro,",11,11,11
2799,dimmi che è cagion per che dimostri,"nel dire e nel guardar d'avermi caro"". ","E io a lui: ""Li dolci detti vostri,",11,11,11
2800,"che, quanto durerà l'uso moderno,","faranno cari ancora i loro incostri"". ","""O frate"", disse, ""questi ch'io ti cerno",11,11,11
2801,"col dito"", e additò un spirto innanzi,","""fu miglior fabbro del parlar materno. ",Versi d'amore e prose di romanzi,11,11,11
2802,soverchiò tutti; e lascia dir li stolti,che quel di Lemosì credon ch'avanzi. ,"A voce più ch'al ver drizzan li volti,",11,11,11
2803,e così ferman sua oppinione,prima ch'arte o ragion per lor s'ascolti. ,"Così fer molti antichi di Guittone,",11,11,11
2804,"di grido in grido pur lui dando pregio,",fin che l' ha vinto il ver con più persone. ,"Or se tu hai sì ampio privilegio,",11,11,11
2805,che licito ti sia l'andare al chiostro,"nel quale è Cristo abate del collegio, ","falli per me un dir d'un paternostro,",11,11,11
2806,"quanto bisogna a noi di questo mondo,","dove poter peccar non è più nostro"". ","Poi, forse per dar luogo altrui secondo",11,11,11
2807,"che presso avea, disparve per lo foco,",come per l'acqua il pesce andando al fondo. ,"Io mi fei al mostrato innanzi un poco,",11,11,11
2808,e dissi ch'al suo nome il mio disire,apparecchiava grazioso loco. ,El cominciò liberamente a dire:,11,11,11
2809,"""Tan m'abellis vostre cortes deman,",qu' ieu no me puesc ni voill a vos cobrire. ,"Ieu sui Arnaut, que plor e vau cantan;",11,11,11
2810,"consiros vei la passada folor,","e vei jausen lo joi qu' esper, denan. ","Ara vos prec, per aquella valor",11,11,11
2811,"que vos guida al som de l'escalina,","sovenha vos a temps de ma dolor!"". ",Poi s'ascose nel foco che li affina.,11,11,11
2812,Sì come quando i primi raggi vibra,"là dove il suo fattor lo sangue sparse,","cadendo Ibero sotto l'alta Libra,",11,11,11
2813,"e l'onde in Gange da nona riarse,","sì stava il sole; onde 'l giorno sen giva,",come l'angel di Dio lieto ci apparse. ,11,11,11
2814,"Fuor de la fiamma stava in su la riva,",e cantava 'Beati mundo corde!',in voce assai più che la nostra viva. ,11,11,11
2815,"Poscia ""Più non si va, se pria non morde,","anime sante, il foco: intrate in esso,","e al cantar di là non siate sorde"", ",11,11,11
2816,ci disse come noi li fummo presso;,"per ch'io divenni tal, quando lo 'ntesi,",qual è colui che ne la fossa è messo. ,11,11,11
2817,"In su le man commesse mi protesi,",guardando il foco e imaginando forte,umani corpi già veduti accesi. ,11,11,11
2818,Volsersi verso me le buone scorte;,"e Virgilio mi disse: ""Figliuol mio,","qui può esser tormento, ma non morte. ",11,11,11
2819,"Ricorditi, ricorditi! E se io","sovresso Gerion ti guidai salvo,",che farò ora presso più a Dio? ,11,11,11
2820,Credi per certo che se dentro a l'alvo,"di questa fiamma stessi ben mille anni,",non ti potrebbe far d'un capel calvo. ,11,11,11
2821,"E se tu forse credi ch'io t'inganni,","fatti ver' lei, e fatti far credenza",con le tue mani al lembo d'i tuoi panni. ,11,11,11
2822,"Pon giù omai, pon giù ogne temenza;","volgiti in qua e vieni: entra sicuro!"".",E io pur fermo e contra coscienza. ,11,11,11
2823,"Quando mi vide star pur fermo e duro,","turbato un poco disse: ""Or vedi, figlio:","tra Bèatrice e te è questo muro"". ",11,11,11
2824,Come al nome di Tisbe aperse il ciglio,"Piramo in su la morte, e riguardolla,",allor che 'l gelso diventò vermiglio; ,11,11,11
2825,"così, la mia durezza fatta solla,","mi volsi al savio duca, udendo il nome",che ne la mente sempre mi rampolla. ,11,11,11
2826,"Ond'ei crollò la fronte e disse: ""Come!","volenci star di qua?""; indi sorrise",come al fanciul si fa ch'è vinto al pome. ,11,11,11
2827,"Poi dentro al foco innanzi mi si mise,","pregando Stazio che venisse retro,",che pria per lunga strada ci divise. ,11,11,11
2828,"Sì com' fui dentro, in un bogliente vetro","gittato mi sarei per rinfrescarmi,",tant'era ivi lo 'ncendio sanza metro. ,11,11,11
2829,"Lo dolce padre mio, per confortarmi,","pur di Beatrice ragionando andava,","dicendo: ""Li occhi suoi già veder parmi"". ",11,11,11
2830,Guidavaci una voce che cantava,"di là; e noi, attenti pur a lei,",venimmo fuor là ove si montava. ,11,11,11
2831,"'Venite, benedicti Patris mei',","sonò dentro a un lume che lì era,",tal che mi vinse e guardar nol potei. ,11,11,11
2832,"""Lo sol sen va"", soggiunse, ""e vien la sera;","non v'arrestate, ma studiate il passo,","mentre che l'occidente non si annera"". ",11,11,11
2833,Dritta salia la via per entro 'l sasso,verso tal parte ch'io toglieva i raggi,dinanzi a me del sol ch'era già basso. ,11,11,11
2834,"E di pochi scaglion levammo i saggi,","che 'l sol corcar, per l'ombra che si spense,",sentimmo dietro e io e li miei saggi. ,11,11,11
2835,E pria che 'n tutte le sue parti immense,"fosse orizzonte fatto d'uno aspetto,","e notte avesse tutte sue dispense, ",11,11,11
2836,ciascun di noi d'un grado fece letto;,chè la natura del monte ci affranse,la possa del salir più e 'l diletto. ,11,11,11
2837,Quali si stanno ruminando manse,"le capre, state rapide e proterve","sovra le cime avante che sien pranse, ",11,11,11
2838,"tacite a l'ombra, mentre che 'l sol ferve,","guardate dal pastor, che 'n su la verga",poggiato s'è e lor di posa serve; ,11,11,11
2839,"e quale il mandrian che fori alberga,","lungo il pecuglio suo queto pernotta,",guardando perchè fiera non lo sperga; ,11,11,11
2840,"tali eravamo tutti e tre allotta,","io come capra, ed ei come pastori,",fasciati quinci e quindi d'alta grotta. ,11,11,11
2841,Poco parer potea lì del di fori;,"ma, per quel poco, vedea io le stelle",di lor solere e più chiare e maggiori. ,11,11,11
2842,"Sì ruminando e sì mirando in quelle,","mi prese il sonno; il sonno che sovente,","anzi che 'l fatto sia, sa le novelle. ",11,11,11
2843,"Ne l'ora, credo, che de l'oriente","prima raggiò nel monte Citerea,","che di foco d'amor par sempre ardente, ",11,11,11
2844,giovane e bella in sogno mi parea,donna vedere andar per una landa,cogliendo fiori; e cantando dicea: ,11,11,11
2845,"""Sappia qualunque il mio nome dimanda","ch'i' mi son Lia, e vo movendo intorno",le belle mani a farmi una ghirlanda. ,11,11,11
2846,"Per piacermi a lo specchio, qui m'addorno;",ma mia suora Rachel mai non si smaga,"dal suo miraglio, e siede tutto giorno. ",11,11,11
2847,Ell'è d'i suoi belli occhi veder vaga,com'io de l'addornarmi con le mani;,"lei lo vedere, e me l'ovrare appaga"". ",11,11,11
2848,"E già per li splendori antelucani,","che tanto a' pellegrin surgon più grati,","quanto, tornando, albergan men lontani, ",11,11,11
2849,"le tenebre fuggian da tutti lati,","e 'l sonno mio con esse; ond'io leva' mi,",veggendo i gran maestri già levati. ,11,11,11
2850,"""Quel dolce pome che per tanti rami","cercando va la cura de' mortali,","oggi porrà in pace le tue fami"". ",11,11,11
2851,Virgilio inverso me queste cotali,parole usò; e mai non furo strenne,che fosser di piacere a queste iguali. ,11,11,11
2852,Tanto voler sopra voler mi venne,"de l'esser sù, ch'ad ogne passo poi",al volo mi sentia crescer le penne. ,11,11,11
2853,Come la scala tutta sotto noi,"fu corsa e fummo in su 'l grado superno,","in me ficcò Virgilio li occhi suoi, ",11,11,11
2854,"e disse: ""Il temporal foco e l'etterno","veduto hai, figlio; e se' venuto in parte",dov'io per me più oltre non discerno. ,11,11,11
2855,Tratto t' ho qui con ingegno e con arte;,lo tuo piacere omai prendi per duce;,"fuor se' de l'erte vie, fuor se' de l'arte. ",11,11,11
2856,Vedi lo sol che 'n fronte ti riluce;,"vedi l'erbette, i fiori e li arbuscelli",che qui la terra sol da sè produce. ,11,11,11
2857,Mentre che vegnan lieti li occhi belli,"che, lagrimando, a te venir mi fenno,",seder ti puoi e puoi andar tra elli. ,11,11,11
2858,Non aspettar mio dir più nè mio cenno;,"libero, dritto e sano è tuo arbitrio,",e fallo fora non fare a suo senno: ,11,11,11
2859,"per ch'io te sovra te corono e mitrio"".",Vago già di cercar dentro e dintorno,"la divina foresta spessa e viva,",11,11,11
2860,"ch'a li occhi temperava il novo giorno,","sanza più aspettar, lasciai la riva,",prendendo la campagna lento lento,11,11,11
2861,su per lo suol che d'ogne parte auliva. ,"Un'aura dolce, sanza mutamento","avere in sè, mi feria per la fronte",11,11,11
2862,non di più colpo che soave vento; ,"per cui le fronde, tremolando, pronte",tutte quante piegavano a la parte,11,11,11
2863,u' la prim'ombra gitta il santo monte; ,non però dal loro esser dritto sparte,"tanto, che li augelletti per le cime",11,11,11
2864,lasciasser d'operare ogne lor arte; ,"ma con piena letizia l'ore prime,","cantando, ricevieno intra le foglie,",11,11,11
2865,"che tenevan bordone a le sue rime, ",tal qual di ramo in ramo si raccoglie,"per la pineta in su 'l lito di Chiassi,",11,11,11
2866,quand'Eolo scilocco fuor discioglie. ,Già m'avean trasportato i lenti passi,"dentro a la selva antica tanto, ch'io",11,11,11
2867,non potea rivedere ond'io mi 'ntrassi; ,"ed ecco più andar mi tolse un rio,",che 'nver' sinistra con sue picciole onde,11,11,11
2868,piegava l'erba che 'n sua ripa uscìo. ,"Tutte l'acque che son di qua più monde,",parrieno avere in sè mistura alcuna,11,11,11
2869,"verso di quella, che nulla nasconde, ",avvegna che si mova bruna bruna,"sotto l'ombra perpetua, che mai",11,11,11
2870,raggiar non lascia sole ivi nè luna. ,Coi piè ristetti e con li occhi passai,"di là dal fiumicello, per mirare",11,11,11
2871,la gran variazion d'i freschi mai; ,"e là m'apparve, sì com'elli appare",subitamente cosa che disvia,11,11,11
2872,"per maraviglia tutto altro pensare, ",una donna soletta che si gia,e cantando e scegliendo fior da fiore,11,11,11
2873,ond'era pinta tutta la sua via. ,"""Deh, bella donna, che a' raggi d'amore","ti scaldi, s'i' vo' credere a' sembianti",11,11,11
2874,"che soglion esser testimon del core, ","vegnati in voglia di trarreti avanti"",","diss'io a lei, ""verso questa rivera,",11,11,11
2875,tanto ch'io possa intender che tu canti. ,Tu mi fai rimembrar dove e qual era,Proserpina nel tempo che perdette,11,11,11
2876,"la madre lei, ed ella primavera"". ","Come si volge, con le piante strette","a terra e intra sè, donna che balli,",11,11,11
2877,"e piede innanzi piede a pena mette, ",volsesi in su i vermigli e in su i gialli,"fioretti verso me, non altrimenti",11,11,11
2878,che vergine che li occhi onesti avvalli; ,"e fece i prieghi miei esser contenti,","sì appressando sè, che 'l dolce suono",11,11,11
2879,veniva a me co' suoi intendimenti. ,Tosto che fu là dove l'erbe sono,"bagnate già da l'onde del bel fiume,",11,11,11
2880,di levar li occhi suoi mi fece dono. ,Non credo che splendesse tanto lume,"sotto le ciglia a Venere, trafitta",11,11,11
2881,dal figlio fuor di tutto suo costume. ,"Ella ridea da l'altra riva dritta,","trattando più color con le sue mani,",11,11,11
2882,che l'alta terra sanza seme gitta. ,Tre passi ci facea il fiume lontani;,"ma Elesponto, là 've passò Serse,",11,11,11
2883,"ancora freno a tutti orgogli umani, ",più odio da Leandro non sofferse,"per mareggiare intra Sesto e Abido,",11,11,11
2884,che quel da me perch'allor non s'aperse. ,"""Voi siete nuovi, e forse perch'io rido"",","cominciò ella, ""in questo luogo eletto",11,11,11
2885,"a l'umana natura per suo nido, ",maravigliando tienvi alcun sospetto;,"ma luce rende il salmo Delectasti,",11,11,11
2886,che puote disnebbiar vostro intelletto. ,"E tu che se' dinanzi e mi pregasti,",dì s'altro vuoli udir; ch'i' venni presta,11,11,11
2887,"ad ogne tua question tanto che basti"". ","""L'acqua"", diss'io, ""e 'l suon de la foresta",impugnan dentro a me novella fede,11,11,11
2888,"di cosa ch'io udi' contraria a questa"". ","Ond'ella: ""Io dicerò come procede","per sua cagion ciò ch'ammirar ti face,",11,11,11
2889,e purgherò la nebbia che ti fiede. ,"Lo sommo ben, che solo esso a sè piace,","fè l'uom buono e a bene, e questo loco",11,11,11
2890,diede per arr'a lui d'etterna pace. ,Per sua difalta qui dimorò poco;,per sua difalta in pianto e in affanno,11,11,11
2891,cambiò onesto riso e dolce gioco. ,Perchè 'l turbar che sotto da sè fanno,"l'essalazion de l'acqua e de la terra,",11,11,11
2892,"che quanto posson dietro al calor vanno, ","a l'uomo non facesse alcuna guerra,","questo monte salìo verso 'l ciel tanto,",11,11,11
2893,e libero n'è d'indi ove si serra. ,Or perchè in circuito tutto quanto,"l'aere si volge con la prima volta,",11,11,11
2894,"se non li è rotto il cerchio d'alcun canto, ",in questa altezza ch'è tutta disciolta,"ne l'aere vivo, tal moto percuote,",11,11,11
2895,e fa sonar la selva perch'è folta; ,"e la percossa pianta tanto puote,",che de la sua virtute l'aura impregna,11,11,11
2896,"e quella poi, girando, intorno scuote; ","e l'altra terra, secondo ch'è degna","per sè e per suo ciel, concepe e figlia",11,11,11
2897,di diverse virtù diverse legna. ,"Non parrebbe di là poi maraviglia,","udito questo, quando alcuna pianta",11,11,11
2898,sanza seme palese vi s'appiglia. ,E saper dei che la campagna santa,"dove tu se', d'ogne semenza è piena,",11,11,11
2899,e frutto ha in sè che di là non si schianta. ,L'acqua che vedi non surge di vena,"che ristori vapor che gel converta,",11,11,11
2900,come fiume ch'acquista e perde lena; ,"ma esce di fontana salda e certa,","che tanto dal voler di Dio riprende,",11,11,11
2901,quant'ella versa da due parti aperta. ,Da questa parte con virtù discende,che toglie altrui memoria del peccato;,11,11,11
2902,da l'altra d'ogne ben fatto la rende. ,Quinci Letè; così da l'altro lato,"Eunoè si chiama, e non adopra",11,11,11
2903,se quinci e quindi pria non è gustato: ,a tutti altri sapori esto è di sopra.,E avvegna ch'assai possa esser sazia,11,11,11
2904,"la sete tua perch'io più non ti scuopra, ",darotti un corollario ancor per grazia;,"nè credo che 'l mio dir ti sia men caro,",11,11,11
2905,se oltre promession teco si spazia. ,Quelli ch'anticamente poetaro,"l'età de l'oro e suo stato felice,",11,11,11
2906,forse in Parnaso esto loco sognaro. ,Qui fu innocente l'umana radice;,qui primavera sempre e ogne frutto;,11,11,11
2907,"nettare è questo di che ciascun dice"". ",Io mi rivolsi 'n dietro allora tutto,"a' miei poeti, e vidi che con riso",11,11,11
